Team,Spielernummer,Anzahl,Event,Jahr
Amberg Mad Bulldogs,9.0,1,Touchdown,2024
Amberg Mad Bulldogs,9.0,9,Strafe,2024
Amberg Mad Bulldogs,9.0,2,First Down,2024
Amberg Mad Bulldogs,11.0,3,Strafe,2024
Amberg Mad Bulldogs,26.0,1,First Down,2024
Amberg Mad Bulldogs,26.0,1,2-Extra-Punkte,2024
Amberg Mad Bulldogs,31.0,7,Strafe,2024
Amberg Mad Bulldogs,31.0,5,First Down,2024
Amberg Mad Bulldogs,31.0,3,Interception,2024
Amberg Mad Bulldogs,31.0,2,2-Extra-Punkte,2024
Amberg Mad Bulldogs,31.0,4,Touchdown,2024
Amberg Mad Bulldogs,37.0,1,Touchdown,2024
Amberg Mad Bulldogs,37.0,1,Strafe,2024
Amberg Mad Bulldogs,42.0,1,Strafe,2024
Amberg Mad Bulldogs,44.0,2,Interception,2024
Amberg Mad Bulldogs,47.0,1,First Down,2024
Amberg Mad Bulldogs,56.0,1,Strafe,2024
Amberg Mad Bulldogs,57.0,1,First Down,2024
Amberg Mad Bulldogs,59.0,1,2-Extra-Punkte,2024
Amberg Mad Bulldogs,59.0,1,First Down,2024
Amberg Mad Bulldogs,59.0,3,Strafe,2024
Amberg Mad Bulldogs,82.0,1,First Down,2024
Amberg Mad Bulldogs,82.0,1,Strafe,2024
Amberg Mad Bulldogs,88.0,2,First Down,2024
Amberg Mad Bulldogs,88.0,1,1-Extra-Punkt,2024
Ansbach Margraves,17.0,2,First Down,2023
Ansbach Margraves,47.0,2,Interception,2023
Ansbach Margraves,47.0,1,First Down,2023
Ansbach Margraves,65.0,1,Touchdown,2023
Ansbach Margraves,65.0,1,Interception,2023
Ansbach Margraves,65.0,1,First Down,2023
Ansbach Margraves,75.0,1,Strafe,2023
Ansbach Margraves,79.0,2,First Down,2023
Ansbach Margraves,89.0,1,Strafe,2023
Ansbach Margraves,89.0,1,First Down,2023
Ansbach Margraves,99.0,2,First Down,2023
Ansbach Margraves,99.0,1,1-Extra-Punkt,2023
Ansbach Margraves,10.0,3,Touchdown,2024
Ansbach Margraves,10.0,3,Interception,2024
Ansbach Margraves,10.0,1,1-Extra-Punkt,2024
Ansbach Margraves,11.0,1,Strafe,2024
Ansbach Margraves,17.0,1,First Down,2024
Ansbach Margraves,19.0,1,Strafe,2024
Ansbach Margraves,23.0,1,1-Extra-Punkt,2024
Ansbach Margraves,23.0,6,Touchdown,2024
Ansbach Margraves,23.0,8,First Down,2024
Ansbach Margraves,26.0,3,First Down,2024
Ansbach Margraves,26.0,1,1-Extra-Punkt,2024
Ansbach Margraves,26.0,1,Strafe,2024
Ansbach Margraves,26.0,2,Interception,2024
Ansbach Margraves,26.0,1,Touchdown,2024
Ansbach Margraves,35.0,4,Interception,2024
Ansbach Margraves,35.0,1,Touchdown,2024
Ansbach Margraves,35.0,1,Strafe,2024
Ansbach Margraves,39.0,7,First Down,2024
Ansbach Margraves,39.0,8,Touchdown,2024
Ansbach Margraves,39.0,2,1-Extra-Punkt,2024
Ansbach Margraves,47.0,3,Interception,2024
Ansbach Margraves,47.0,2,First Down,2024
Ansbach Margraves,47.0,3,Touchdown,2024
Ansbach Margraves,47.0,1,1-Extra-Punkt,2024
Ansbach Margraves,47.0,1,Strafe,2024
Ansbach Margraves,62.0,1,1-Extra-Punkt,2024
Ansbach Margraves,62.0,2,Strafe,2024
Ansbach Margraves,62.0,4,First Down,2024
Ansbach Margraves,74.0,1,Safety (+2),2024
Ansbach Margraves,79.0,5,Touchdown,2024
Ansbach Margraves,79.0,4,First Down,2024
Ansbach Margraves,79.0,1,1-Extra-Punkt,2024
Ansbach Margraves,89.0,1,First Down,2024
Ansbach Margraves,89.0,2,Interception,2024
Ansbach Margraves,94.0,1,Strafe,2024
Ansbach Margraves,99.0,1,Touchdown,2024
Ansbach Margraves,99.0,2,First Down,2024
Ansbach Margraves,99.0,1,Strafe,2024
ASC Magdeburg e.V.,4.0,2,1-Extra-Punkt,2021
ASC Magdeburg e.V.,4.0,9,Touchdown,2021
ASC Magdeburg e.V.,4.0,2,First Down,2021
ASC Magdeburg e.V.,7.0,4,Touchdown,2021
ASC Magdeburg e.V.,7.0,1,First Down,2021
ASC Magdeburg e.V.,7.0,3,1-Extra-Punkt,2021
ASC Magdeburg e.V.,8.0,1,Interception,2021
ASC Magdeburg e.V.,10.0,3,1-Extra-Punkt,2021
ASC Magdeburg e.V.,10.0,4,Touchdown,2021
ASC Magdeburg e.V.,10.0,1,First Down,2021
ASC Magdeburg e.V.,10.0,1,Safety (+2),2021
ASC Magdeburg e.V.,10.0,3,Interception,2021
ASC Magdeburg e.V.,13.0,1,1-Extra-Punkt,2021
ASC Magdeburg e.V.,13.0,1,Touchdown,2021
ASC Magdeburg e.V.,17.0,3,Touchdown,2021
ASC Magdeburg e.V.,17.0,6,1-Extra-Punkt,2021
ASC Magdeburg e.V.,19.0,1,1-Extra-Punkt,2021
ASC Magdeburg e.V.,43.0,1,Interception,2021
ASC Magdeburg e.V.,43.0,1,Touchdown,2021
ASC Magdeburg e.V.,47.0,2,Touchdown,2021
ASC Magdeburg e.V.,47.0,6,First Down,2021
ASC Magdeburg e.V.,55.0,1,First Down,2021
ASC Magdeburg e.V.,55.0,1,1-Extra-Punkt,2021
ASC Magdeburg e.V.,55.0,1,Interception,2021
ASC Magdeburg e.V.,55.0,9,Touchdown,2021
ASC Magdeburg e.V.,67.0,2,Touchdown,2021
ASC Magdeburg e.V.,67.0,2,Interception,2021
ASC Magdeburg e.V.,88.0,1,Interception,2021
ASC Magdeburg e.V.,2.0,3,First Down,2022
ASC Magdeburg e.V.,2.0,4,Touchdown,2022
ASC Magdeburg e.V.,2.0,2,Strafe,2022
ASC Magdeburg e.V.,2.0,2,1-Extra-Punkt,2022
ASC Magdeburg e.V.,3.0,1,First Down,2022
ASC Magdeburg e.V.,3.0,1,Touchdown,2022
ASC Magdeburg e.V.,4.0,9,Touchdown,2022
ASC Magdeburg e.V.,4.0,14,1-Extra-Punkt,2022
ASC Magdeburg e.V.,4.0,6,First Down,2022
ASC Magdeburg e.V.,7.0,1,First Down,2022
ASC Magdeburg e.V.,7.0,5,Interception,2022
ASC Magdeburg e.V.,7.0,1,Strafe,2022
ASC Magdeburg e.V.,8.0,1,Strafe,2022
ASC Magdeburg e.V.,8.0,2,1-Extra-Punkt,2022
ASC Magdeburg e.V.,8.0,5,Touchdown,2022
ASC Magdeburg e.V.,8.0,8,First Down,2022
ASC Magdeburg e.V.,8.0,3,Interception,2022
ASC Magdeburg e.V.,8.0,1,Safety (+2),2022
ASC Magdeburg e.V.,10.0,1,Strafe,2022
ASC Magdeburg e.V.,10.0,8,1-Extra-Punkt,2022
ASC Magdeburg e.V.,10.0,21,Touchdown,2022
ASC Magdeburg e.V.,10.0,6,First Down,2022
ASC Magdeburg e.V.,12.0,2,First Down,2022
ASC Magdeburg e.V.,12.0,1,Strafe,2022
ASC Magdeburg e.V.,12.0,9,1-Extra-Punkt,2022
ASC Magdeburg e.V.,12.0,1,2-Extra-Punkte,2022
ASC Magdeburg e.V.,12.0,14,Touchdown,2022
ASC Magdeburg e.V.,12.0,1,Interception,2022
ASC Magdeburg e.V.,17.0,1,2-Extra-Punkte,2022
ASC Magdeburg e.V.,17.0,4,Touchdown,2022
ASC Magdeburg e.V.,17.0,1,First Down,2022
ASC Magdeburg e.V.,20.0,1,Interception,2022
ASC Magdeburg e.V.,25.0,8,Touchdown,2022
ASC Magdeburg e.V.,25.0,7,First Down,2022
ASC Magdeburg e.V.,25.0,1,Strafe,2022
ASC Magdeburg e.V.,25.0,9,1-Extra-Punkt,2022
ASC Magdeburg e.V.,42.0,4,1-Extra-Punkt,2022
ASC Magdeburg e.V.,42.0,2,Touchdown,2022
ASC Magdeburg e.V.,43.0,2,Interception,2022
ASC Magdeburg e.V.,45.0,1,1-Extra-Punkt,2022
ASC Magdeburg e.V.,46.0,1,Interception,2022
ASC Magdeburg e.V.,47.0,2,Strafe,2022
ASC Magdeburg e.V.,47.0,7,1-Extra-Punkt,2022
ASC Magdeburg e.V.,47.0,1,First Down,2022
ASC Magdeburg e.V.,47.0,16,Touchdown,2022
ASC Magdeburg e.V.,55.0,2,Interception,2022
ASC Magdeburg e.V.,55.0,8,1-Extra-Punkt,2022
ASC Magdeburg e.V.,55.0,7,First Down,2022
ASC Magdeburg e.V.,55.0,27,Touchdown,2022
ASC Magdeburg e.V.,55.0,1,2-Extra-Punkte,2022
ASC Magdeburg e.V.,55.0,3,Strafe,2022
ASC Magdeburg e.V.,67.0,3,Interception,2022
ASC Magdeburg e.V.,67.0,1,Touchdown,2022
ASC Magdeburg e.V.,67.0,1,Strafe,2022
ASC Magdeburg e.V.,88.0,1,Strafe,2022
ASC Magdeburg e.V.,88.0,1,Interception,2022
ASC Magdeburg e.V.,99.0,1,Strafe,2022
ASC Magdeburg e.V.,99.0,1,First Down,2022
ASC Magdeburg e.V.,99.0,1,Touchdown,2022
ASC Magdeburg e.V.,99.0,5,Interception,2022
ASC Magdeburg e.V.,2.0,1,Touchdown,2023
ASC Magdeburg e.V.,2.0,2,Strafe,2023
ASC Magdeburg e.V.,2.0,5,First Down,2023
ASC Magdeburg e.V.,3.0,1,Strafe,2023
ASC Magdeburg e.V.,5.0,1,Safety (+2),2023
ASC Magdeburg e.V.,5.0,1,Strafe,2023
ASC Magdeburg e.V.,7.0,9,Interception,2023
ASC Magdeburg e.V.,7.0,3,Touchdown,2023
ASC Magdeburg e.V.,7.0,1,Strafe,2023
ASC Magdeburg e.V.,7.0,1,2-Extra-Punkte,2023
ASC Magdeburg e.V.,8.0,10,First Down,2023
ASC Magdeburg e.V.,8.0,3,1-Extra-Punkt,2023
ASC Magdeburg e.V.,8.0,5,Touchdown,2023
ASC Magdeburg e.V.,8.0,4,Strafe,2023
ASC Magdeburg e.V.,10.0,2,Strafe,2023
ASC Magdeburg e.V.,10.0,1,2-Extra-Punkte,2023
ASC Magdeburg e.V.,10.0,11,First Down,2023
ASC Magdeburg e.V.,10.0,1,1-Extra-Punkt,2023
ASC Magdeburg e.V.,10.0,4,Touchdown,2023
ASC Magdeburg e.V.,12.0,1,Touchdown,2023
ASC Magdeburg e.V.,12.0,4,First Down,2023
ASC Magdeburg e.V.,12.0,1,1-Extra-Punkt,2023
ASC Magdeburg e.V.,18.0,1,Strafe,2023
ASC Magdeburg e.V.,18.0,1,Safety (+2),2023
ASC Magdeburg e.V.,18.0,1,Touchdown,2023
ASC Magdeburg e.V.,18.0,2,First Down,2023
ASC Magdeburg e.V.,19.0,15,First Down,2023
ASC Magdeburg e.V.,19.0,1,1-Extra-Punkt,2023
ASC Magdeburg e.V.,19.0,4,Touchdown,2023
ASC Magdeburg e.V.,21.0,1,Strafe,2023
ASC Magdeburg e.V.,25.0,4,Touchdown,2023
ASC Magdeburg e.V.,25.0,1,2-Extra-Punkte,2023
ASC Magdeburg e.V.,25.0,8,First Down,2023
ASC Magdeburg e.V.,25.0,2,Strafe,2023
ASC Magdeburg e.V.,27.0,1,Strafe,2023
ASC Magdeburg e.V.,28.0,1,Touchdown,2023
ASC Magdeburg e.V.,43.0,1,Strafe,2023
ASC Magdeburg e.V.,47.0,1,2-Extra-Punkte,2023
ASC Magdeburg e.V.,47.0,2,Touchdown,2023
ASC Magdeburg e.V.,47.0,2,Strafe,2023
ASC Magdeburg e.V.,47.0,4,First Down,2023
ASC Magdeburg e.V.,55.0,20,First Down,2023
ASC Magdeburg e.V.,55.0,1,Interception,2023
ASC Magdeburg e.V.,55.0,5,1-Extra-Punkt,2023
ASC Magdeburg e.V.,55.0,1,2-Extra-Punkte,2023
ASC Magdeburg e.V.,55.0,26,Touchdown,2023
ASC Magdeburg e.V.,55.0,4,Strafe,2023
ASC Magdeburg e.V.,67.0,1,Strafe,2023
ASC Magdeburg e.V.,88.0,1,First Down,2023
ASC Magdeburg e.V.,99.0,2,Touchdown,2023
ASC Magdeburg e.V.,99.0,2,Strafe,2023
ASC Magdeburg e.V.,99.0,1,First Down,2023
ASC Magdeburg e.V.,99.0,4,Interception,2023
ASC Magdeburg e.V.,2.0,1,Strafe,2024
ASC Magdeburg e.V.,3.0,1,Interception,2024
ASC Magdeburg e.V.,3.0,1,Touchdown,2024
ASC Magdeburg e.V.,3.0,1,First Down,2024
ASC Magdeburg e.V.,4.0,2,First Down,2024
ASC Magdeburg e.V.,4.0,1,Touchdown,2024
ASC Magdeburg e.V.,6.0,1,Touchdown,2024
ASC Magdeburg e.V.,6.0,2,Strafe,2024
ASC Magdeburg e.V.,6.0,1,Interception,2024
ASC Magdeburg e.V.,7.0,3,Strafe,2024
ASC Magdeburg e.V.,7.0,7,Interception,2024
ASC Magdeburg e.V.,8.0,11,Touchdown,2024
ASC Magdeburg e.V.,8.0,14,First Down,2024
ASC Magdeburg e.V.,8.0,2,Safety (+2),2024
ASC Magdeburg e.V.,8.0,6,1-Extra-Punkt,2024
ASC Magdeburg e.V.,10.0,12,1-Extra-Punkt,2024
ASC Magdeburg e.V.,10.0,3,2-Extra-Punkte,2024
ASC Magdeburg e.V.,10.0,15,Touchdown,2024
ASC Magdeburg e.V.,10.0,15,First Down,2024
ASC Magdeburg e.V.,10.0,3,Interception,2024
ASC Magdeburg e.V.,11.0,1,1-Extra-Punkt,2024
ASC Magdeburg e.V.,11.0,2,Touchdown,2024
ASC Magdeburg e.V.,11.0,4,First Down,2024
ASC Magdeburg e.V.,12.0,2,Touchdown,2024
ASC Magdeburg e.V.,12.0,1,Safety (+2),2024
ASC Magdeburg e.V.,15.0,2,Safety (+2),2024
ASC Magdeburg e.V.,15.0,1,Strafe,2024
ASC Magdeburg e.V.,18.0,2,Interception,2024
ASC Magdeburg e.V.,18.0,2,Touchdown,2024
ASC Magdeburg e.V.,22.0,1,First Down,2024
ASC Magdeburg e.V.,25.0,10,First Down,2024
ASC Magdeburg e.V.,25.0,4,1-Extra-Punkt,2024
ASC Magdeburg e.V.,25.0,10,Touchdown,2024
ASC Magdeburg e.V.,43.0,1,Touchdown,2024
ASC Magdeburg e.V.,43.0,3,Interception,2024
ASC Magdeburg e.V.,47.0,9,Touchdown,2024
ASC Magdeburg e.V.,47.0,9,First Down,2024
ASC Magdeburg e.V.,47.0,5,1-Extra-Punkt,2024
ASC Magdeburg e.V.,47.0,4,Strafe,2024
ASC Magdeburg e.V.,55.0,6,First Down,2024
ASC Magdeburg e.V.,55.0,5,1-Extra-Punkt,2024
ASC Magdeburg e.V.,55.0,1,2-Extra-Punkte,2024
ASC Magdeburg e.V.,55.0,8,Touchdown,2024
ASC Magdeburg e.V.,67.0,1,Strafe,2024
ASC Magdeburg e.V.,67.0,16,First Down,2024
ASC Magdeburg e.V.,67.0,1,1-Extra-Punkt,2024
ASC Magdeburg e.V.,67.0,10,Touchdown,2024
ASC Magdeburg e.V.,81.0,1,Interception,2024
ASC Magdeburg e.V.,89.0,1,Interception,2024
ASC Magdeburg e.V.,99.0,1,Touchdown,2024
ASC Magdeburg e.V.,99.0,13,Interception,2024
ASC Magdeburg e.V.,99.0,2,Strafe,2024
ASC Magdeburg e.V.,99.0,1,2-Extra-Punkte,2024
Augsburg Centurions,2.0,1,Strafe,2021
Augsburg Centurions,2.0,6,Interception,2021
Augsburg Centurions,2.0,1,Safety (+2),2021
Augsburg Centurions,2.0,4,1-Extra-Punkt,2021
Augsburg Centurions,2.0,16,Touchdown,2021
Augsburg Centurions,2.0,5,First Down,2021
Augsburg Centurions,5.0,2,First Down,2021
Augsburg Centurions,5.0,6,Interception,2021
Augsburg Centurions,5.0,5,Touchdown,2021
Augsburg Centurions,8.0,1,Strafe,2021
Augsburg Centurions,8.0,2,Interception,2021
Augsburg Centurions,10.0,1,Touchdown,2021
Augsburg Centurions,10.0,5,Interception,2021
Augsburg Centurions,11.0,1,1-Extra-Punkt,2021
Augsburg Centurions,12.0,1,Interception,2021
Augsburg Centurions,12.0,6,First Down,2021
Augsburg Centurions,12.0,16,Touchdown,2021
Augsburg Centurions,12.0,1,Strafe,2021
Augsburg Centurions,12.0,6,1-Extra-Punkt,2021
Augsburg Centurions,17.0,4,1-Extra-Punkt,2021
Augsburg Centurions,17.0,3,First Down,2021
Augsburg Centurions,17.0,5,Touchdown,2021
Augsburg Centurions,19.0,7,First Down,2021
Augsburg Centurions,19.0,11,Touchdown,2021
Augsburg Centurions,19.0,1,Interception,2021
Augsburg Centurions,19.0,5,1-Extra-Punkt,2021
Augsburg Centurions,19.0,1,Strafe,2021
Augsburg Centurions,21.0,1,Strafe,2021
Augsburg Centurions,21.0,5,First Down,2021
Augsburg Centurions,21.0,1,Touchdown,2021
Augsburg Centurions,21.0,5,1-Extra-Punkt,2021
Augsburg Centurions,24.0,5,1-Extra-Punkt,2021
Augsburg Centurions,24.0,6,First Down,2021
Augsburg Centurions,24.0,10,Touchdown,2021
Augsburg Centurions,24.0,2,Interception,2021
Augsburg Centurions,25.0,1,Strafe,2021
Augsburg Centurions,33.0,2,1-Extra-Punkt,2021
Augsburg Centurions,33.0,5,First Down,2021
Augsburg Centurions,33.0,7,Touchdown,2021
Augsburg Centurions,69.0,2,First Down,2021
Augsburg Centurions,69.0,5,Touchdown,2021
Augsburg Centurions,69.0,2,1-Extra-Punkt,2021
Augsburg Centurions,69.0,1,Strafe,2021
Augsburg Centurions,73.0,1,Strafe,2021
Augsburg Centurions,73.0,3,Interception,2021
Augsburg Centurions,73.0,1,First Down,2021
Augsburg Centurions,73.0,10,Touchdown,2021
Augsburg Centurions,73.0,4,1-Extra-Punkt,2021
Augsburg Centurions,77.0,1,Interception,2021
Augsburg Centurions,77.0,1,First Down,2021
Augsburg Centurions,77.0,3,Touchdown,2021
Augsburg Centurions,87.0,2,Touchdown,2021
Augsburg Centurions,87.0,3,1-Extra-Punkt,2021
Augsburg Centurions,2.0,16,First Down,2022
Augsburg Centurions,2.0,23,Touchdown,2022
Augsburg Centurions,2.0,1,Strafe,2022
Augsburg Centurions,2.0,11,1-Extra-Punkt,2022
Augsburg Centurions,2.0,1,Interception,2022
Augsburg Centurions,2.0,5,2-Extra-Punkte,2022
Augsburg Centurions,7.0,1,2-Extra-Punkte,2022
Augsburg Centurions,10.0,1,Strafe,2022
Augsburg Centurions,10.0,1,Interception,2022
Augsburg Centurions,15.0,1,First Down,2022
Augsburg Centurions,16.0,2,Touchdown,2022
Augsburg Centurions,16.0,1,Strafe,2022
Augsburg Centurions,17.0,1,Strafe,2022
Augsburg Centurions,17.0,1,2-Extra-Punkte,2022
Augsburg Centurions,17.0,7,First Down,2022
Augsburg Centurions,17.0,7,1-Extra-Punkt,2022
Augsburg Centurions,17.0,9,Touchdown,2022
Augsburg Centurions,24.0,9,Interception,2022
Augsburg Centurions,24.0,17,Touchdown,2022
Augsburg Centurions,24.0,6,First Down,2022
Augsburg Centurions,32.0,1,1-Extra-Punkt,2022
Augsburg Centurions,32.0,4,Interception,2022
Augsburg Centurions,32.0,3,Touchdown,2022
Augsburg Centurions,33.0,5,First Down,2022
Augsburg Centurions,33.0,5,1-Extra-Punkt,2022
Augsburg Centurions,33.0,4,Touchdown,2022
Augsburg Centurions,69.0,10,Touchdown,2022
Augsburg Centurions,69.0,8,First Down,2022
Augsburg Centurions,69.0,1,Strafe,2022
Augsburg Centurions,69.0,8,1-Extra-Punkt,2022
Augsburg Centurions,69.0,2,Safety (+2),2022
Augsburg Centurions,69.0,1,Interception,2022
Augsburg Centurions,73.0,2,Interception,2022
Augsburg Centurions,73.0,20,Touchdown,2022
Augsburg Centurions,73.0,7,First Down,2022
Augsburg Centurions,73.0,3,Strafe,2022
Augsburg Centurions,73.0,7,1-Extra-Punkt,2022
Augsburg Centurions,77.0,2,1-Extra-Punkt,2022
Augsburg Centurions,77.0,5,Interception,2022
Augsburg Centurions,77.0,8,Touchdown,2022
Augsburg Centurions,83.0,1,Touchdown,2022
Augsburg Centurions,86.0,1,Strafe,2022
Augsburg Centurions,86.0,2,Touchdown,2022
Augsburg Centurions,86.0,1,1-Extra-Punkt,2022
Augsburg Centurions,86.0,4,Interception,2022
Augsburg Centurions,86.0,1,First Down,2022
Augsburg Centurions,93.0,1,First Down,2022
Augsburg Centurions,5.0,1,Strafe,2023
Augsburg Centurions,5.0,5,Interception,2023
Augsburg Centurions,7.0,1,Interception,2023
Augsburg Centurions,10.0,1,Interception,2023
Augsburg Centurions,12.0,4,Touchdown,2023
Augsburg Centurions,12.0,3,First Down,2023
Augsburg Centurions,12.0,8,1-Extra-Punkt,2023
Augsburg Centurions,14.0,1,1-Extra-Punkt,2023
Augsburg Centurions,16.0,4,1-Extra-Punkt,2023
Augsburg Centurions,16.0,3,Touchdown,2023
Augsburg Centurions,16.0,3,First Down,2023
Augsburg Centurions,17.0,12,Touchdown,2023
Augsburg Centurions,17.0,5,First Down,2023
Augsburg Centurions,17.0,4,1-Extra-Punkt,2023
Augsburg Centurions,22.0,1,Touchdown,2023
Augsburg Centurions,24.0,6,First Down,2023
Augsburg Centurions,24.0,17,Touchdown,2023
Augsburg Centurions,24.0,14,Interception,2023
Augsburg Centurions,24.0,5,1-Extra-Punkt,2023
Augsburg Centurions,32.0,12,Interception,2023
Augsburg Centurions,32.0,2,1-Extra-Punkt,2023
Augsburg Centurions,32.0,2,Strafe,2023
Augsburg Centurions,32.0,2,First Down,2023
Augsburg Centurions,32.0,1,Touchdown,2023
Augsburg Centurions,33.0,6,First Down,2023
Augsburg Centurions,33.0,7,Touchdown,2023
Augsburg Centurions,33.0,1,1-Extra-Punkt,2023
Augsburg Centurions,33.0,1,Strafe,2023
Augsburg Centurions,41.0,1,Strafe,2023
Augsburg Centurions,42.0,1,Strafe,2023
Augsburg Centurions,67.0,1,Interception,2023
Augsburg Centurions,69.0,6,First Down,2023
Augsburg Centurions,69.0,17,Touchdown,2023
Augsburg Centurions,69.0,3,Interception,2023
Augsburg Centurions,69.0,1,Strafe,2023
Augsburg Centurions,69.0,10,1-Extra-Punkt,2023
Augsburg Centurions,69.0,1,Safety (+2),2023
Augsburg Centurions,73.0,13,1-Extra-Punkt,2023
Augsburg Centurions,73.0,1,Safety (+2),2023
Augsburg Centurions,73.0,9,First Down,2023
Augsburg Centurions,73.0,21,Touchdown,2023
Augsburg Centurions,73.0,9,Interception,2023
Augsburg Centurions,77.0,6,Touchdown,2023
Augsburg Centurions,77.0,2,Interception,2023
Augsburg Centurions,77.0,2,1-Extra-Punkt,2023
Augsburg Centurions,77.0,8,First Down,2023
Augsburg Centurions,86.0,3,First Down,2023
Augsburg Centurions,86.0,12,Touchdown,2023
Augsburg Centurions,86.0,7,Interception,2023
Augsburg Centurions,86.0,10,1-Extra-Punkt,2023
Augsburg Centurions,99.0,1,Interception,2023
Augsburg Centurions,0.0,25,First Down,2024
Augsburg Centurions,0.0,6,Touchdown,2024
Augsburg Centurions,0.0,4,2-Extra-Punkte,2024
Augsburg Centurions,0.0,3,1-Extra-Punkt,2024
Augsburg Centurions,0.0,1,Strafe,2024
Augsburg Centurions,1.0,3,Strafe,2024
Augsburg Centurions,1.0,1,First Down,2024
Augsburg Centurions,2.0,8,Interception,2024
Augsburg Centurions,2.0,4,First Down,2024
Augsburg Centurions,2.0,1,1-Extra-Punkt,2024
Augsburg Centurions,2.0,4,Strafe,2024
Augsburg Centurions,2.0,13,Touchdown,2024
Augsburg Centurions,2.0,4,2-Extra-Punkte,2024
Augsburg Centurions,11.0,1,Strafe,2024
Augsburg Centurions,12.0,1,Strafe,2024
Augsburg Centurions,12.0,1,Touchdown,2024
Augsburg Centurions,12.0,1,2-Extra-Punkte,2024
Augsburg Centurions,12.0,3,Interception,2024
Augsburg Centurions,14.0,2,Interception,2024
Augsburg Centurions,16.0,6,First Down,2024
Augsburg Centurions,17.0,1,Strafe,2024
Augsburg Centurions,17.0,6,Touchdown,2024
Augsburg Centurions,17.0,3,2-Extra-Punkte,2024
Augsburg Centurions,17.0,13,First Down,2024
Augsburg Centurions,24.0,3,Touchdown,2024
Augsburg Centurions,24.0,1,2-Extra-Punkte,2024
Augsburg Centurions,24.0,12,Interception,2024
Augsburg Centurions,28.0,1,Interception,2024
Augsburg Centurions,32.0,1,Touchdown,2024
Augsburg Centurions,32.0,6,Interception,2024
Augsburg Centurions,32.0,3,Strafe,2024
Augsburg Centurions,33.0,2,2-Extra-Punkte,2024
Augsburg Centurions,33.0,8,Touchdown,2024
Augsburg Centurions,33.0,13,First Down,2024
Augsburg Centurions,73.0,10,First Down,2024
Augsburg Centurions,73.0,1,2-Extra-Punkte,2024
Augsburg Centurions,73.0,1,1-Extra-Punkt,2024
Augsburg Centurions,73.0,14,Touchdown,2024
Augsburg Centurions,73.0,4,Interception,2024
Augsburg Centurions,74.0,1,Strafe,2024
Augsburg Centurions,77.0,1,Strafe,2024
Augsburg Centurions,77.0,20,First Down,2024
Augsburg Centurions,77.0,4,2-Extra-Punkte,2024
Augsburg Centurions,77.0,13,Touchdown,2024
Augsburg Centurions,86.0,1,Strafe,2024
Augsburg Lions,2.0,1,1-Extra-Punkt,2021
Augsburg Lions,2.0,1,First Down,2021
Augsburg Lions,2.0,1,Interception,2021
Augsburg Lions,3.0,1,Strafe,2021
Augsburg Lions,3.0,3,Touchdown,2021
Augsburg Lions,3.0,1,1-Extra-Punkt,2021
Augsburg Lions,4.0,1,Strafe,2021
Augsburg Lions,4.0,3,Touchdown,2021
Augsburg Lions,4.0,2,Interception,2021
Augsburg Lions,5.0,1,Touchdown,2021
Augsburg Lions,6.0,1,Touchdown,2021
Augsburg Lions,7.0,4,Interception,2021
Augsburg Lions,7.0,4,Touchdown,2021
Augsburg Lions,8.0,1,First Down,2021
Augsburg Lions,8.0,4,1-Extra-Punkt,2021
Augsburg Lions,8.0,5,Touchdown,2021
Augsburg Lions,8.0,2,Strafe,2021
Augsburg Lions,10.0,2,Strafe,2021
Augsburg Lions,10.0,1,1-Extra-Punkt,2021
Augsburg Lions,10.0,7,Touchdown,2021
Augsburg Lions,12.0,1,1-Extra-Punkt,2021
Augsburg Lions,13.0,3,Touchdown,2021
Augsburg Lions,13.0,2,1-Extra-Punkt,2021
Augsburg Lions,13.0,1,First Down,2021
Augsburg Lions,14.0,1,Strafe,2021
Augsburg Lions,17.0,1,Interception,2021
Augsburg Lions,17.0,1,Touchdown,2021
Augsburg Lions,18.0,6,First Down,2021
Augsburg Lions,18.0,2,Interception,2021
Augsburg Lions,18.0,2,Strafe,2021
Augsburg Lions,18.0,1,1-Extra-Punkt,2021
Augsburg Lions,18.0,9,Touchdown,2021
Augsburg Lions,23.0,6,1-Extra-Punkt,2021
Augsburg Lions,23.0,4,Touchdown,2021
Augsburg Lions,23.0,3,First Down,2021
Augsburg Lions,23.0,1,Strafe,2021
Augsburg Lions,27.0,1,Strafe,2021
Augsburg Lions,29.0,1,2-Extra-Punkte,2021
Augsburg Lions,29.0,12,1-Extra-Punkt,2021
Augsburg Lions,29.0,26,Touchdown,2021
Augsburg Lions,29.0,2,Strafe,2021
Augsburg Lions,29.0,10,First Down,2021
Augsburg Lions,29.0,3,Interception,2021
Augsburg Lions,37.0,1,First Down,2021
Augsburg Lions,37.0,3,Interception,2021
Augsburg Lions,53.0,1,Interception,2021
Augsburg Lions,54.0,2,Touchdown,2021
Augsburg Lions,54.0,2,Interception,2021
Augsburg Lions,54.0,1,Strafe,2021
Augsburg Lions,72.0,3,Interception,2021
Augsburg Lions,72.0,2,First Down,2021
Augsburg Lions,72.0,2,1-Extra-Punkt,2021
Augsburg Lions,72.0,3,Touchdown,2021
Augsburg Lions,81.0,3,Strafe,2021
Augsburg Lions,81.0,25,Touchdown,2021
Augsburg Lions,81.0,4,Interception,2021
Augsburg Lions,81.0,13,First Down,2021
Augsburg Lions,81.0,13,1-Extra-Punkt,2021
